ID,Description,code,Unit,Deleted,enabled,kgperunit
3096,SUPER STUBBIE STAINLESS METAL SCREW (PACK540),126061,Number,0,1,1
3099,Brick/Tile/Concrete Bag Pick up 1m3 Charge,B/T/CBagPickup1m3chargeNEW,Number,0,1,1
3102,Brick/Tile/Concrete Bag Set Up After Allowance,B/T/CBagtSetUpAfterAllowancNEW,Number,0,1,1
3105,RECYCLED 20/70 AGGREGATE,126133,Number,0,1,1000
3108,SFS550 50 x 14mm AGGREGATE  (POT WASH),126134,Number,0,1,1000
3111,Excess Sand Bag Pick up Charge,Excess Sand Bag Pick up Charge,Number,0,1,1
3114,SFS550 POT WASH in BULKA BAG,126135,Number,0,1,1000
3117,CARTAGE OF COAL,CARTAGE OF COAL,Number,0,1,1
3120,Duplex Surcharge,Duplex Surcharge NEW,Number,0,1,1
3123,Footpath Removal 0 - 7 m2,Footpath Removal 0 - 7 m2 NEW,Number,0,1,1
3126,Broken Bricks/Tiles per cubic metre,QLDBroken/Tileperm3,Number,0,1,1
3129,Cardboard per kg,QLDCardboardperkg,Number,0,1,1
3132,Concrete per cubic metre,QLDConcreteperm3,Number,0,1,1
3135,Electric Cables per kg,QLDElectricCablesperkg,Number,0,1,1
3138,Fibre Cement per kg,QLDFibreCementperkg,Number,0,1,1
3141,Fibro per kg,QLDFibroperkg,Number,0,1,1
3144,Gyprock per cubic metre,QLDGyprockperm3,Number,0,1,1
3147,Insulation Bag Pick up,QLDInsulationbagpickup,Number,0,1,1
3150,Pallet Pick up per pallet,QLDPalletperpallet,Number,0,1,1
3153,Plastic per kg,QLDPlasticperkg,Number,0,1,1
3156,Steel per kg,QLDSteelperkg,Number,0,1,1
3159,Timber per kg,QLDTimberperkg,Number,0,1,1
3162,Waffle Pods per Waffle Pod,QLDWafflePods,Number,0,1,1
3165,Whole Bricks per Brick,QLDWholeBricks,Number,0,1,1
3168,Whole Tiles per Tile,QLDWholeTiles,Number,0,1,1
3171,General Waste per cubic metre,QLDGeneralWasteperm3,Number,0,1,1
3174,Polystyrene per cubic metre,QLDPolystyreneperm3,Number,0,1,1
3177,Composted Hardwood Sawdust,Composted Hardwood Sawdust,m3,0,1,1
3180,Shredded Green Waste,Shredded Green Waste,Tonne,0,1,1000
3183,RECYCLED 20/70 AGGREGATE IN A BULKA BAG,126138,Number,0,1,1000
3186,Hardwood Chip per Tonne,Hardwood Chip per Tonne,Tonne,0,1,1000
3189,SUPER STUBBIE GALV METAL SCREW (PACK 800),126039,Number,0,1,1
3192,T BAR TRADITIONAL 4.800mm x 200mm x 8mm x 200mm x,T BAR TRADITIONAL 4.800mm 124883,Number,0,1,100
3195,Fuel Levy - 15%,Fuel Levy,Number,0,1,1
3198,METAL - 10mm CLEARYS RED IN BULKA BAG,126139,Number,0,1,1000
3201,Raw Bark,Raw Bark,Tonne,0,1,1000
3204,Poultry Manure,Poultry Manure,m3,0,1,1
3205,Dincell Bag Pickup Charge,Dincell Bag Pickup Charge,Number,0,1,1
3206,Dincell Bag Pickup No Charge,Dincell Bag Pickup,Number,0,1,1
3207,Dincell Bag Set Up,Dincell Bag Set Up,Number,0,1,1
3208,Dincell Bag Set Up Additional,Dincell Bag Set Up Additional,Number,0,1,1
3209,RECYCLED 20/70 AGGREGATE 500kg BULKA BAG,126142,Number,0,1,500
3210,SUPER STUBBIES GALV TIMBER SCREW (BOX 100),126034,Number,0,1,1
3211,ABF200 CRUSHER FINES 6MM,126143,Number,0,1,1
3212,10mm Softfall Bark m3,10mm Softfall Bark m3,m3,0,1,300
3217,DRAFT,DRAFT,Number,0,1,1
3232,1 Tonne Bulka Bag - Illawarra,Inv-01 (ILL),Number,0,1,1
3237,15m3 Bin Drop Off,15m3 Bin Drop Off,m3,0,1,1
3242,30m3 Bin Drop Off,30m3 Bin Drop Off,m3,0,1,1
3247,30m3 Bin Pick Up,30m3 Bin Pick Up,m3,0,1,1
3252,15m3 Bin Pick Up,15m3 Bin Pick Up,m3,0,1,1
3258,3m Gyprock Bag,Inv3: Gyprock Bag,Number,0,1,1
3263,3m Waste Bag - ACT,Inv-03 (ACT),Number,0,1,1
3268,3m Waste Bag,Inv1: Waste Bag,Number,0,1,1
3273,4m Waste Bag - Illawarra,Inv-04 (ILL),Number,0,1,1
3278,3m Waste Bag - Sydney,Inv-03 (SYD),Number,0,1,1
3283,Brick & Tile Bag - ACT,Inv-06 (ACT),Number,0,1,1
3288,Brick & Tile Bag - Sydney,Inv-06 (SYD),Number,0,1,1
3293,Hessian Sand bag - Illawarra,Inv-02 (ILL),Number,0,1,1
3298,"Star Post 1,650mm - ACT",Inv-07 (ACT),Number,0,1,1
3303,"Star Post 1,650mm - Illawarra",Inv-07 (ILL),Number,0,1,1
3308,"Star Post 1,650mm - Sydney",Inv-07 (SYD),Number,0,1,1
3313,Star Post Protection Caps (pack of 100)- Illawarra,Inv-08 (ILL),Number,0,1,1
3318,Star Post Protection Caps (pack of 100)- Sydney,Inv-08 (SYD),Number,0,1,1
3327,Cartage of Product,Cartageofproduct,Number,0,1,1
3332,SFS550 POT WASH in 500KG BULKA BAG,126144,Number,0,1,1
3337,Mixed Waste,Mixed Waste,Tonne,0,1,1000
3342,Brick & Tile Bag,Inv2: Brick Bag,Number,0,1,1
3352,SUPER STUBBIE GALV METAL SCREW (BOX 100),126035,Number,0,1,1
3354,4-16mm Forest Mulch,4-16mm Forest Mulch,m3,0,1,1
3356,Pre-Linings Stage,Pre-Linings Stage New,Number,0,1,1
3361,Pre-Scaffold Stage,Pre-Scaffold Stage New,Number,0,1,1
3366,15.12 LINTEL OR BOND BEAM BLOCK 140x390x190 1,124785,Number,0,1,1
3371,trent,trent,Tonne,0,1,1000
3373,Assist Bobcat,AssistBobcatNEW,Number,0,1,1
3378,Bobcat and Truck Hire per hour no charge,Bobcat&TruckHireperhrNoChgeNEW,Number,0,1,1
3383,Bobcat or Excavator Hire per hour no charge,Bobcat/ExcavatorperhrNoChgeNEW,Number,0,1,1
3388,Brick/Tile/Concrete Bag Set Up 1m3 BC,B/T/CBagSetUp1m3BCNEW,Number,0,1,1
3393,Carboard Bag Pick Up charge BC,CardboardBagPickUpchargeBCNEW,Number,0,1,1
3398,Carboard Bag Set Up Additional,CardboardBagAdditionalNEW,Number,0,1,1
3403,Cardboard Bag Pick Up,CarboardBagPickUpNEW,Number,0,1,1
3408,Cardboard Bag Set Up BC,CardboardBagSetUpBCNEW,Number,0,1,1
3413,Contamination Fee - Brick Bag,ContaminationFee-BrickBagNEW,Number,0,1,1
3418,Contamination Fee - Carboard,ContaminationFee-CardboardNEW,Number,0,1,1
3423,Contamination Fee - Gyprock,ContaminationFee-GyprockNEW,Number,0,1,1
3428,"Final Visit (Removal of Star Posts, Caps, ets)",FinalVisitNEW,Number,0,1,1
3433,Floor/Wall Tile Bag Pick Up After Allowance,Floor/WallTileBagP/UpChargeNEW,Number,0,1,1
3438,Floor/Wall Tile Bag Set Up After Allowance,Floor/WallTileBagS/UpAfterAllo,Number,0,1,1
3443,Gyprock Bag Set up BC,GyprockBagSetupBCNEW,Number,0,1,1
3448,Gyprock Cartage per tonne,GyprockCartagepertonneNEW,Number,0,1,1
3453,Labour Hire x 1 per hour no charge,Labourhirex1perhourNoChargeNEW,Number,0,1,1
3458,Redo Job,RedoJobNEW,Number,0,1,1
3463,Supply and Install 100-125m Perimeter & Driveway,Supply/Install100-125mPerimete,Number,0,1,1
3468,Supply and Install 125-200m Perimeter & Driveway,Supply/Install125-200mPerimete,Number,0,1,1
3473,Supply and Install 75-100m Perimeter & Driveway,Supply/Install75-100mPerimeter,Number,0,1,1
3478,Supply and Install Up to 75m Perimeter & Driveway,Supply/InstallUpto75mPerimeter,Number,0,1,1
3483,Truck Hire per hour no charge,TruckHireperhourNoChargeNEW,Number,0,1,1
3488,Unable To Complete Job,UnableToCompleteJobNEW,Number,0,1,1
3493,1st Waste Bag Set Up charge BC,1stWasteBagSetUpChargeBCNEW,Number,0,1,1
3498,Waste Bag Set Up Charge BC,WasteBagsetupChargeBCNEW,Number,0,1,1
3502,ALETA VENT S/STEEL WIRE 455mm x 160mm,126145,Number,0,1,1
3503,Scaffold Down Clean,Scaffold Down Clean,Number,0,1,1
3508,Star Post Removal from Site Per Star Post,StarPostRemovalPerStarPost,Number,0,1,1
3513,Concrete Only from Slab per tonne,ConcreteOnlyfromSlabpertonne,Number,0,1,1
3518,Waste Report Fee,Waste Report Fee,Number,0,1,1
3523,Additional - Removal of Hebel Waste,Additional-RemovalofHebelWaste,Number,0,1,1
3528,Driveway Top Up 1 Tonne No Charge,DrivewayToUp1TNoCharge,Number,0,1,1
3533,Post Scaffold Driveway Top Up 1 Tonne Charge,PostScaffDrivewayTopUp1TCharge,Number,0,1,1
3538,20/14mm Stemming loose per tonne,20/14mm Stemming,Number,0,1,1
3542,4 m3 Site Bag,4 m3 Site Bag - 124980,Number,0,1,1
3547,Brick Bag Pick Up N/C,BrickBagPickupN/CNEW,Number,0,1,1
3552,Waste Bag Pick Up N/C,WasteBagPickupN/CNEW,Number,0,1,1
3556,CONDITION REPORT 1,CR1,Number,0,1,1
3561,CONDITION REPORT 2,CR2,Number,0,1,1
3566,CONDITION REPORT 3,CR3,Number,0,1,1
3571,CONDITION REPORT 4,CR4,Number,0,1,1
3576,CONDITION REPORT 5,CR5,Number,0,1,1
3581,CONDITION REPORT 6,CR6,Number,0,1,1
3586,CONDITION REPORT 7,CR7,Number,0,1,1
3591,BINGO RECYCLED BEDDING SAND in a Bulka Bag,BEDDING SAND in a Bulka Bag,Number,0,1,1
3592,Soilco - Topdressing,Soilco-Top,Number,0,1,1
3597,Soilco - Custom 15,Soilco - Custom 15,Number,0,1,1
